valid_time,t2m,d2m,u10,v10,tp,t2m_celsius,d2m_celsius,precip_mm,precip_mm_scaled,wind_speed,dewpoint_depression_c,wind_dir,rh_percent,heat_index_c,year,month,hour,season,decade,t2m_anom
1996-10-09 12:00:00,297.9859625,280.1327525,-2.237167325,-1.7065582,0.0,24.835962500000022,6.982752500000018,0.0,0.0,2.8188201136867375,17.853210000000004,52.662851455769555,31.92271793556519,24.20865194053978,1996,10,12,SON,1990s,-0.07034552652994819
1996-10-09 18:00:00,295.9188225,280.224765,-2.319427525,-0.07469177999999999,0.0,22.768822500000013,7.074765000000028,0.0,0.0,2.4174216199150775,15.694057499999985,88.15555979854003,36.37852799044595,22.051144091972773,1996,10,18,SON,1990s,-0.8422365969509649
1996-10-10 00:00:00,287.95245,277.189085,-1.19448855,-0.31756594000000005,0.0,14.802450000000036,4.039085000000014,0.0,0.0,1.7669178980691052,10.763365000000022,75.11177683092797,48.4949772560954,13.60450829502031,1996,10,0,SON,1990s,-3.458847810872385
1996-10-10 06:00:00,284.58337,278.43976,-1.308807375,-0.89546204,0.0,11.433370000000025,5.289760000000015,0.0,0.0,1.6906878307094535,6.14361000000001,55.620780708191774,65.93856661083154,10.353991794838404,1996,10,6,SON,1990s,-5.1507177037217815
1996-10-10 12:00:00,297.69983,280.57168249999995,0.266296386,0.431381225,0.0,24.549830000000014,7.421682500000003,0.0,0.0,0.6530873952151954,17.12814750000001,211.68749090444211,33.463048513525514,23.93412593340874,1996,10,12,SON,1990s,-0.5879499028862938
1996-10-10 18:00:00,295.809475,280.183105,1.36932374,1.59602355,0.0,22.65947500000003,7.03310500000002,0.0,0.0,2.1963726909804433,15.626370000000009,220.62826050949764,36.51626441024725,21.93445829293427,1996,10,18,SON,1990s,-1.2136024823676124
1996-10-11 00:00:00,287.09326250000004,282.4473925,1.04011535,1.652801525,0.0,13.943262500000031,9.297392500000015,0.0,0.0,1.9918338655651886,4.645870000000016,212.1823897162131,73.5729057971643,13.314214623592656,1996,10,0,SON,1990s,-4.571631263563358
1996-10-11 06:00:00,286.8420425,283.86724749999996,-0.667922975,0.018005372500000005,0.0,13.692042500000014,10.717247500000013,0.0,0.0,0.730511624924109,2.9747950000000003,91.54416318471567,82.2342385433193,13.264029645297796,1996,10,6,SON,1990s,-3.0066716319444495
1996-10-11 12:00:00,297.4458675,283.29659749999996,-0.2642822275,0.3562164275,0.0,24.29586750000003,10.146597500000013,0.0,0.0,0.5478062113465261,14.149270000000016,143.4277346295026,40.84223918396936,23.847446050914794,1996,10,12,SON,1990s,-0.2540356369357575
1996-10-11 18:00:00,295.98294,280.2541475,1.6595153749999998,1.05371094,0.0,22.832940000000022,7.104147500000025,0.0,0.0,2.102349921854313,15.728792499999997,237.58645362701358,36.31039596809666,22.119894339166997,1996,10,18,SON,1990s,-0.23422076307508632
