date,city,build_up_index,drought_code,fine_fuel_moisture_code,fire_weather_index,initial_fire_spread_index
1991-04-05,Seville,30.5455,133.0562,83.7237,7.6513,3.6708
1991-04-06,Seville,33.1520,137.0562,86.1729,8.2134,3.7851
1991-04-07,Seville,36.2926,141.8500,87.9583,12.1319,5.5937
1991-04-08,Seville,39.8990,146.6440,89.7986,13.1009,5.8000
1991-04-09,Seville,43.0894,151.4379,89.8474,12.4828,5.1644
1991-04-10,Seville,45.9509,156.3053,89.7789,13.7780,5.5929
1991-04-11,Seville,49.0180,161.2758,89.8278,16.0004,6.5009
1991-04-12,Seville,51.6555,166.1528,89.4423,12.5865,4.5891
1991-04-13,Seville,54.4524,170.2261,90.3042,21.5410,9.0276
1991-04-14,Seville,57.3197,174.6032,90.4761,18.7950,7.2045
1991-04-15,Seville,59.0900,178.6032,85.7756,18.2872,7.1420
1991-04-16,Seville,46.1530,173.9313,60.6068,2.1612,0.9052
1991-04-17,Seville,31.1491,161.4464,39.0367,0.1974,0.1392
1991-04-18,Seville,24.5677,158.8524,43.9626,0.2006,0.1577
1991-04-19,Seville,26.2907,163.2261,63.7905,0.8391,0.6350
1991-04-20,Seville,29.2442,167.7118,78.6308,2.5197,1.3388
1991-04-21,Seville,30.9632,171.8480,80.9479,4.8309,2.2658
1991-04-22,Seville,21.2010,153.3832,54.4552,0.3433,0.3428
1991-04-23,Seville,23.2065,156.7361,70.6050,0.9667,0.8541
1991-04-24,Seville,26.0680,161.2362,80.8312,4.1330,2.2337
1991-04-25,Seville,29.2207,165.2359,86.2971,10.2720,5.3726
1991-04-26,Seville,32.0939,169.2362,87.4007,10.7040,5.2479
1991-04-27,Seville,35.4905,173.4859,88.2559,9.1593,4.0445
1991-04-28,Seville,38.0195,177.8089,87.7692,8.6622,3.6202
1991-04-29,Seville,41.7212,182.9303,88.5541,12.7247,5.3952
1991-04-30,Seville,45.1881,188.3971,88.6126,10.8800,4.1900
1991-05-01,Seville,49.3750,194.9478,89.5585,18.5462,7.8762
1991-05-02,Seville,53.0712,200.6971,90.3237,22.4655,9.7532
1991-05-03,Seville,56.6113,206.3976,90.5857,24.7848,10.6820
1991-05-04,Seville,60.3459,212.2749,90.6902,20.6714,7.9064
1991-05-05,Seville,63.7130,218.5242,90.6347,23.3930,9.0245
1991-05-06,Seville,67.7033,224.5669,91.3772,24.7242,9.3561
1991-05-07,Seville,71.3703,230.8615,91.4273,18.8134,6.1280
1991-05-08,Seville,74.7375,236.8618,91.4483,32.2173,12.8227
1991-05-09,Seville,78.4340,242.8625,91.5162,24.6439,8.3494
1991-05-10,Seville,82.1009,248.9062,91.5663,20.3473,6.1647
1991-05-11,Seville,85.4586,255.1565,91.5911,23.1273,7.1734
1991-05-12,Seville,89.4584,261.6553,92.2724,32.7820,11.5366
1991-05-13,Seville,92.9927,268.2725,91.7441,26.0794,8.0076
1991-05-14,Seville,96.7870,275.2719,91.6368,23.8317,6.8329
1991-05-15,Seville,100.6040,282.5222,91.5944,27.4896,8.1766
1991-05-16,Seville,104.0707,289.4392,91.2213,29.3637,8.8023
1991-05-17,Seville,107.3110,296.1892,90.5939,20.8533,5.2755
1991-05-18,Seville,111.1953,303.3561,91.0625,25.1825,6.7718
1991-05-19,Seville,114.8521,310.5230,91.1117,25.5391,6.7558
1991-05-20,Seville,119.0638,317.7001,91.9431,29.7063,8.2243
1991-05-21,Seville,123.2401,324.9504,92.8255,43.4719,14.3810
1991-05-22,Seville,127.1074,331.9006,92.7967,46.7590,15.8497
1991-05-23,Seville,131.4299,339.1946,93.1044,43.8697,14.0490
1991-05-24,Seville,136.5159,346.7883,93.9041,40.2297,12.0377
1991-05-25,Seville,142.2878,354.5383,94.4714,55.8282,19.8700
1991-05-26,Seville,148.0926,362.2886,94.5285,51.6175,17.1810
1991-05-27,Seville,153.5205,369.8326,94.4344,50.4144,16.2957
1991-05-28,Seville,158.3647,377.2495,93.8907,38.9309,10.7219
1991-05-29,Seville,162.7285,384.4168,92.8661,37.3538,9.9610
1991-05-30,Seville,165.8762,390.7111,90.4942,32.9828,8.1951
1991-05-31,Seville,168.5816,397.3378,88.5706,23.6187,5.0014
1991-06-01,Seville,171.0326,404.7639,84.7103,13.2584,2.3007
1991-06-02,Seville,98.3130,374.3716,50.4373,0.5784,0.2101
1991-06-03,Seville,78.6324,371.4498,56.9974,1.2857,0.4255
1991-06-04,Seville,82.1737,379.4502,80.6610,9.8545,2.4194
1991-06-05,Seville,86.6084,387.2445,87.7230,19.6257,5.6315
1991-06-06,Seville,90.2691,395.1202,87.8939,18.0811,4.8907
1991-06-07,Seville,94.2503,402.9943,88.1001,30.3859,9.9107
1991-06-08,Seville,98.4520,410.7446,88.7624,17.5609,4.4175
1991-06-09,Seville,103.3736,419.2439,89.7101,19.7064,5.0001
1991-06-10,Seville,108.3983,427.9933,90.0646,23.1978,6.0846
1991-06-11,Seville,113.8725,436.6606,91.4169,26.1761,7.0026
1991-06-12,Seville,119.2504,445.6609,91.5191,28.4942,7.6916
1991-06-13,Seville,125.0403,455.0779,91.9439,27.2130,7.0008
1991-06-14,Seville,130.7115,464.4220,92.1387,26.3867,6.5378
1991-06-15,Seville,136.2455,473.4947,92.2375,29.7088,7.6051
1991-06-16,Seville,140.9163,482.1112,91.8658,39.5624,11.5171
1991-06-17,Seville,145.8036,490.3612,92.0718,29.2963,7.2213
1991-06-18,Seville,150.0380,498.6552,91.3624,31.8275,8.0505
1991-06-19,Seville,154.1658,506.9491,91.0845,34.3935,8.9453
1991-06-20,Seville,158.6504,515.4495,91.1337,30.9496,7.5534
1991-06-21,Seville,163.9346,524.4498,92.0160,30.2708,7.2308
1991-06-22,Seville,168.9727,533.4502,92.0856,30.8976,7.3748
1991-06-23,Seville,174.3604,542.6166,92.2830,28.6392,6.5377
1991-06-24,Seville,179.8558,552.0336,92.7233,30.9895,7.2822
1991-06-25,Seville,185.6834,561.7006,93.4313,35.1644,8.7275
1991-06-26,Seville,191.4818,571.3676,93.4896,35.8666,8.9288
1991-06-27,Seville,197.1830,581.0349,93.7100,37.3138,9.4281
1991-06-28,Seville,202.2277,590.2120,93.4436,39.9747,10.4191
1991-06-29,Seville,207.3557,599.3058,93.4944,38.9982,10.0190
1991-06-30,Seville,212.5762,608.3995,93.5451,43.7416,11.9662
1991-07-01,Seville,217.3309,617.7433,93.5959,36.9321,9.1500
1991-07-02,Seville,221.7811,626.9106,93.5357,47.0902,13.2763
1991-07-03,Seville,225.6690,635.7050,91.9228,42.4156,11.2332
1991-07-04,Seville,229.3692,644.1750,91.7924,43.3956,11.6363
1991-07-05,Seville,233.3686,652.4247,91.9998,39.2119,9.9061
1991-07-06,Seville,237.4092,660.6741,92.1382,35.6616,8.5520
1991-07-07,Seville,241.5030,669.5914,92.1889,35.8719,8.6224
1991-07-08,Seville,246.6696,679.3417,93.9950,42.0311,10.9768
1991-07-09,Seville,251.9979,689.2581,94.6104,48.7980,13.8578
1991-07-10,Seville,257.5324,699.1755,95.2411,42.3301,11.1169
1991-07-11,Seville,262.7432,709.0925,95.2919,40.4618,10.3140
1991-07-12,Seville,268.5038,719.4362,95.5097,42.2142,11.0503
1991-07-13,Seville,274.3821,729.9802,95.6766,43.3070,11.4283
1991-07-14,Seville,280.2993,740.6472,95.8592,41.8912,10.8597
1991-07-15,Seville,285.5834,750.8971,95.8107,50.3432,14.4865
1991-07-16,Seville,290.7500,761.0651,95.2600,46.5033,12.7471
1991-07-17,Seville,296.1369,771.4817,95.3108,39.5621,9.9027
1991-07-18,Seville,302.4228,782.3990,96.9397,50.7688,14.6772
1991-07-19,Seville,280.1549,789.0748,90.6148,36.2115,8.8347
1991-07-20,Seville,284.0452,798.0742,90.5238,34.3937,8.1117
1991-07-21,Seville,287.9646,806.6683,90.8278,28.6824,6.1536
1991-07-22,Seville,291.8259,815.7116,90.7023,30.6289,6.7712
1991-07-23,Seville,295.8930,825.1296,90.7162,27.8460,5.8766
1991-07-24,Seville,300.9761,835.0459,92.4913,31.5027,7.0530
1991-07-25,Seville,305.8419,844.7133,92.5678,39.3773,9.8685
1991-07-26,Seville,310.7850,854.2572,93.0873,35.8107,8.5347
1991-07-27,Seville,315.5279,863.9242,93.1272,33.5846,7.7503
1991-07-28,Seville,319.5120,873.3406,91.5541,41.0686,10.5283
1991-07-29,Seville,322.9407,881.6636,90.1505,40.7692,10.3995
1991-07-30,Seville,326.7081,890.0314,90.8027,35.7487,8.4794
1991-07-31,Seville,330.7755,898.4478,91.2637,27.7513,5.8079
1991-08-01,Seville,335.3914,907.3651,93.9569,46.3778,12.6756
1991-08-02,Seville,340.4770,916.7092,94.6751,41.6840,10.7500
1991-08-03,Seville,345.5930,926.1262,94.7447,38.2647,9.3983
1991-08-04,Seville,350.8404,935.5432,94.8227,39.6096,9.9132
1991-08-05,Seville,356.4315,945.2535,95.6500,48.6871,13.7593
1991-08-06,Seville,361.6219,954.8472,95.7008,46.2931,12.6478
1991-08-07,Seville,365.0259,963.3912,91.0734,34.0681,7.8839
1991-08-08,Seville,369.3309,972.1412,92.4525,33.2862,7.5816
1991-08-09,Seville,373.5611,980.7587,93.2418,51.1897,15.0508
1991-08-10,Seville,377.6604,989.3035,92.9226,48.6579,13.6900
1991-08-11,Seville,381.9755,998.0529,93.0508,50.8914,14.7726
1991-08-12,Seville,386.4078,1006.9702,93.2215,47.7875,13.3049
1991-08-13,Seville,391.3939,1016.2642,94.0219,45.9249,12.4834
1991-08-14,Seville,395.7585,1025.1079,93.9316,42.0147,10.8221
1991-08-15,Seville,400.4141,1034.3247,93.9081,41.0895,10.5222
1991-08-16,Seville,406.1446,1043.9912,95.0939,46.7237,12.8514
1991-08-17,Seville,411.7220,1053.5850,95.1448,46.9269,13.0278
1991-08-18,Seville,415.3627,1062.2520,92.3106,34.0046,7.8362
1991-08-19,Seville,419.0398,1071.0020,91.9832,29.6696,6.3900
1991-08-20,Seville,424.7024,1080.6689,94.3481,40.7785,10.3467
1991-08-21,Seville,428.2838,1089.4192,91.8920,42.0032,10.8129
1991-08-22,Seville,431.8238,1097.4196,91.6050,32.1936,7.2064
1991-08-23,Seville,435.1592,1105.8359,91.3076,28.5777,6.0448
1991-08-24,Seville,438.7534,1114.3362,91.3577,31.3134,6.9166
1991-08-25,Seville,443.0316,1123.0862,91.6605,32.7392,7.3877
1991-08-26,Seville,447.0442,1131.5867,91.7373,30.9223,6.7846
1991-08-27,Seville,450.1359,1139.6299,90.6061,34.0020,7.8192
1991-08-28,Seville,453.6876,1147.8804,90.6550,26.8081,5.5012
1991-08-29,Seville,457.3531,1156.1306,90.7038,31.6699,7.0312
1991-08-30,Seville,460.8520,1164.3809,90.7526,28.5513,6.0305
1991-08-31,Seville,464.4721,1172.6750,90.8014,27.0992,5.5874
1991-09-01,Seville,468.5448,1180.1750,92.7375,37.5764,9.0985
1991-09-02,Seville,472.2928,1187.6754,92.7883,40.0933,10.0539
1991-09-03,Seville,475.0120,1194.5176,90.9425,29.1570,6.2187
1991-09-04,Seville,477.8547,1201.5618,90.8329,34.0698,7.8466
1991-09-05,Seville,480.9479,1208.8120,90.8822,30.5197,6.6603
1991-09-06,Seville,453.9025,1215.4889,85.7920,19.9001,3.7444
1991-09-07,Seville,457.2928,1222.7383,89.8753,27.2582,5.6442
1991-09-08,Seville,461.3160,1230.1555,92.2847,37.0328,8.9161
1991-09-09,Seville,464.1323,1237.3228,90.7041,33.5760,7.6794
1991-09-10,Seville,467.6495,1244.4897,90.9483,30.9876,6.8137
1991-09-11,Seville,470.4638,1251.2830,90.5729,38.3006,9.3852
1991-09-12,Seville,473.1901,1257.9009,90.5645,30.3582,6.6073
1991-09-13,Seville,476.9555,1264.9745,91.6355,34.3171,7.9413
1991-09-14,Seville,480.9299,1272.2688,92.6483,37.6920,9.1961
1991-09-15,Seville,484.7930,1279.8131,92.6991,37.9118,9.2524
1991-09-16,Seville,489.2363,1287.6071,93.2726,39.6025,9.8729
1991-09-17,Seville,493.7148,1295.4004,93.5433,35.5400,8.3809
1991-09-18,Seville,498.1189,1303.1943,93.5941,36.2723,8.6404
1991-09-19,Seville,502.7632,1311.1113,94.0840,36.5793,8.7719
1991-09-20,Seville,506.5755,1318.4061,93.8477,35.9344,8.5084
1991-09-21,Seville,508.9045,1325.0422,89.5469,28.7190,6.1008
1991-09-22,Seville,511.9711,1332.1354,89.9900,26.7300,5.4988
1991-09-23,Seville,515.5314,1339.4293,90.6861,27.3333,5.6670
1991-09-24,Seville,519.6876,1347.1410,93.0153,38.3906,9.4123
1991-09-25,Seville,140.6807,978.6378,54.4164,1.8448,0.3656
1991-09-26,Seville,144.2939,984.4600,81.2761,11.6194,2.0694
1991-09-27,Seville,148.3671,990.3779,89.3566,23.3969,5.1807
1991-09-28,Seville,150.9519,995.8779,88.8518,40.6924,11.7067
1991-09-29,Seville,80.3289,785.7114,64.4119,4.9109,1.1526
1991-09-30,Seville,83.1524,791.2082,79.5662,5.9153,1.3534
1991-10-01,Seville,85.8632,796.1585,85.0910,10.2573,2.4574
1991-10-02,Seville,89.6366,801.5280,89.3287,26.8492,8.5816
1991-10-03,Seville,92.7443,806.7787,89.3775,22.3286,6.4246
1991-10-04,Seville,95.7343,812.0274,89.4164,19.0540,5.0376
1991-10-05,Seville,98.4249,817.2778,88.9454,16.8444,4.1767
1991-10-06,Seville,102.3716,823.0285,90.1382,27.3214,8.0042
1991-10-07,Seville,105.3763,828.3965,89.9587,19.9194,5.0102
1991-10-08,Seville,108.6263,833.2624,90.0274,30.2849,8.9606
1991-10-09,Seville,84.3264,798.9240,59.9008,7.4979,1.8353
1991-10-10,Seville,34.4370,572.9351,22.7561,0.0070,0.0049
1991-10-11,Seville,16.6611,484.8771,37.7118,0.0595,0.0756
1991-10-12,Seville,9.3556,450.6497,41.9312,0.0745,0.1244
1991-10-13,Seville,5.4079,417.1421,43.2548,0.0473,0.1047
1991-10-14,Seville,7.2166,421.1421,64.5374,0.4225,0.8334
1991-10-15,Seville,9.6962,425.1415,78.3598,0.8856,1.3645
1991-10-16,Seville,12.7196,429.4651,84.9408,4.6679,3.7941
1991-10-17,Seville,15.6162,433.9654,86.5262,5.5331,3.9607
1991-10-18,Seville,18.8066,438.6659,87.6586,6.3513,4.0684
1991-10-19,Seville,21.6738,443.3665,87.7075,9.9970,6.2208
1991-10-20,Seville,24.8799,447.1168,89.3772,16.5522,10.7785
1991-10-21,Seville,27.7765,450.9839,89.4260,12.8808,7.2363
1991-10-22,Seville,29.8732,454.6845,87.2562,10.9247,5.7116
1991-10-23,Seville,29.3133,456.0438,79.9121,7.5542,3.8706
1991-10-24,Seville,31.5976,460.3375,85.2124,9.9596,4.8816
1991-10-25,Seville,18.0370,424.0363,55.2586,0.6859,0.6896
1991-10-26,Seville,10.2333,372.7102,52.4248,0.3192,0.5234
1991-10-27,Seville,12.2129,376.4602,71.5473,0.6010,0.8935
1991-10-28,Seville,14.1593,380.4602,78.7553,0.8175,1.1179
1991-10-29,Seville,16.3497,384.8277,83.4169,3.7754,2.6902
1991-10-30,Seville,18.9231,389.1216,85.4555,4.6825,2.9869
1991-10-31,Seville,21.3438,393.6216,85.8131,4.5587,2.6906
1991-11-01,Seville,23.3282,397.0889,85.8783,5.0513,2.8104
1991-11-02,Seville,25.3185,400.3389,85.9429,5.4066,2.8601
1991-11-03,Seville,27.6064,404.0391,86.4485,5.9641,2.9775
1991-11-04,Seville,28.8066,407.5391,82.4929,8.3049,4.1731
1991-11-05,Seville,30.4970,410.1126,84.4352,5.7717,2.6952
1991-11-06,Seville,33.0264,412.9361,87.9903,16.2871,8.7378
1991-11-07,Seville,35.1496,415.8863,88.1047,14.8796,7.4303
1991-11-08,Seville,36.8166,418.7538,86.9991,8.8440,3.7884
1991-11-09,Seville,38.9398,421.7538,87.1774,9.6092,4.0148
1991-11-10,Seville,40.6361,424.6700,87.0072,10.6021,4.3876
1991-11-11,Seville,42.1302,427.6700,86.4813,10.4422,4.1993
1991-11-12,Seville,43.9536,430.6700,86.5301,9.7225,3.7397
1991-11-13,Seville,44.9037,433.1202,85.1925,10.0110,3.8218
1991-11-14,Seville,44.2718,435.6187,78.7670,5.8081,2.1409
1991-11-15,Seville,45.6779,438.8191,83.1528,12.2770,4.8522
1991-11-16,Seville,47.1341,441.5692,84.5471,9.9381,3.6502
1991-11-17,Seville,48.9574,444.3925,85.7699,8.8756,3.1104
1991-11-18,Seville,50.4076,447.3925,85.8671,8.3068,2.8241
1991-11-19,Seville,52.0745,450.1426,86.1882,16.8620,6.6486
1991-11-20,Seville,53.4076,452.3927,86.3119,12.0000,4.2089
1991-11-21,Seville,55.1575,454.4661,87.6704,16.9757,6.4395
1991-11-22,Seville,56.7308,456.4662,87.7400,16.3450,5.9973
1991-11-23,Seville,58.0981,458.4659,87.7147,10.8101,3.4787
1991-11-24,Seville,59.2981,460.5925,86.7682,10.1192,3.1725
1991-11-25,Seville,61.0518,463.4694,87.1916,14.9349,5.1023
1991-11-26,Seville,63.5164,466.8909,89.3393,19.5571,7.0640
1991-11-27,Seville,65.3065,469.8909,88.7551,15.1283,4.8943
1991-11-28,Seville,66.7237,472.5577,87.6307,14.9075,4.7235
1991-11-29,Seville,61.5078,472.7784,67.6714,2.8466,0.8802
1991-11-30,Seville,36.3552,441.9473,31.6865,0.0876,0.0583
1991-12-01,Seville,21.9133,414.5746,45.4117,0.2086,0.2006
1991-12-02,Seville,22.8302,416.7960,59.1909,0.4973,0.4793
1991-12-03,Seville,23.0158,419.0453,70.4767,1.5799,1.0985
1991-12-04,Seville,24.3156,421.5398,80.3640,5.1890,2.8311
1991-12-05,Seville,22.4274,423.8340,71.6460,2.0338,1.3922
1991-12-06,Seville,24.1711,426.8763,82.2259,6.2716,3.4475
1991-12-07,Seville,25.5042,429.5769,81.1869,4.3752,2.3383
1991-12-08,Seville,20.9453,427.1733,59.0808,0.7443,0.6680
1991-12-09,Seville,18.4683,426.2668,57.5483,0.4600,0.5250
1991-12-10,Seville,19.2916,428.5171,69.3432,1.0765,1.0409
1991-12-11,Seville,20.6246,431.0168,78.5714,2.4952,1.7025
1991-12-12,Seville,21.8686,433.3941,82.7107,5.3446,3.1270
1991-12-13,Seville,23.2917,435.8446,84.5143,7.1847,4.1250
1991-12-14,Seville,24.4917,438.3892,84.7056,6.0083,3.2777
1991-12-15,Seville,13.6501,396.5165,38.8311,0.0558,0.0615
1991-12-16,Seville,9.3469,387.3301,35.5499,0.0517,0.0619
1991-12-17,Seville,10.5141,389.8301,60.9999,0.5645,0.8080
1991-12-18,Seville,11.6336,392.0801,74.5014,0.9970,1.2922
1991-12-19,Seville,13.0066,394.5801,80.8281,2.0391,1.9421
1991-12-20,Seville,14.2126,396.9036,83.0165,4.5699,3.4991
1991-12-21,Seville,15.6532,399.3538,85.3953,5.9935,4.3219
1991-12-22,Seville,17.4168,401.9273,86.5885,6.9159,4.7040
1991-12-23,Seville,19.9463,404.7508,88.6831,12.2614,8.5207
1991-12-24,Seville,22.0893,407.5734,88.9914,11.0882,7.0989
1991-12-25,Seville,23.2561,409.9906,86.6953,7.0056,4.0096
1991-12-26,Seville,24.6234,412.2845,86.6399,10.3162,6.0050
1991-12-27,Seville,25.5903,414.2845,85.9449,7.5984,4.1102
1991-12-28,Seville,26.9634,416.3581,86.1232,6.4281,3.2867
1991-12-29,Seville,27.7573,418.4020,84.5436,5.9032,2.9567
1991-12-30,Seville,28.8404,420.6520,84.5905,7.8549,3.9267
1991-12-31,Seville,29.6978,422.6520,84.3064,5.9247,2.8336
1992-01-01,Seville,30.6245,424.6960,84.1647,7.1231,3.3859
1992-01-02,Seville,31.9917,426.8115,84.9492,9.7764,4.7121
1992-01-03,Seville,33.2417,429.0117,85.2828,8.4487,3.8685
1992-01-04,Seville,34.1883,431.0117,85.0483,8.2020,3.6691
1992-01-05,Seville,35.3444,433.0556,85.1472,10.0501,4.5429
1992-01-06,Seville,36.6383,435.1833,85.1946,9.6744,4.2782
1992-01-07,Seville,37.9322,437.5211,85.3415,7.5155,3.1073
1992-01-08,Seville,38.6762,439.7416,82.7169,5.8763,2.3337
1992-01-09,Seville,35.9848,441.7420,69.7587,1.7038,0.8686
1992-01-10,Seville,36.4846,443.1912,74.7618,2.3255,1.0948
1992-01-11,Seville,37.2251,444.8185,78.5778,2.6487,1.1751
1992-01-12,Seville,37.8812,446.2690,75.5025,2.7150,1.2067
1992-01-13,Seville,38.9253,448.3963,80.6323,5.9634,2.3901
1992-01-14,Seville,40.2425,450.8960,83.1601,9.0561,3.6689
1992-01-15,Seville,41.3158,453.3455,82.9017,7.4252,2.9052
1992-01-16,Seville,42.4925,455.5962,83.8703,9.3288,3.6456
1992-01-17,Seville,43.6393,457.6404,84.3491,8.3889,3.1748
1992-01-18,Seville,44.3062,459.6837,84.1894,7.6756,2.8408
1992-01-19,Seville,45.1354,461.6841,83.9874,6.8932,2.4989
1992-01-20,Seville,45.9587,463.3837,83.9468,6.0284,2.1372
1992-01-21,Seville,46.7088,465.0842,83.9758,6.4303,2.2663
1992-01-22,Seville,47.9149,466.6578,85.3027,11.9405,4.5429
1992-01-23,Seville,48.9150,467.9071,85.6676,9.6567,3.4614
1992-01-24,Seville,49.8551,469.1571,86.0113,10.6775,3.8318
1992-01-25,Seville,51.1285,471.1565,86.0601,14.0094,5.3143
1992-01-26,Seville,52.6580,473.1129,86.8917,17.0434,6.7435
1992-01-27,Seville,53.8643,474.8632,87.0226,15.7409,5.9598
1992-01-28,Seville,55.2608,476.8137,87.0714,21.1463,8.7502
1992-01-29,Seville,56.4168,479.1066,86.0986,16.6859,6.2180
1992-01-30,Seville,57.7546,481.3569,86.5249,15.5824,5.5807
1992-01-31,Seville,58.7452,483.4745,86.0044,11.3766,3.6865
1992-02-01,Seville,60.5683,485.9250,86.5542,16.5687,5.8577
