valid_time,tmax_c,tmin_c,tmean_c,precip_mm,precip_mm_scaled,wind_avg,wind_max,d2m_celsius,rh_mean_percent,rh_min_percent,heat_index_max_c,dtr_c,year,month,season,is_wet
2008-04-28,18.444727500000027,10.05916750000003,13.85926312500002,0.10395049979,0.62370299874,1.647526924796325,2.0342158320160433,5.915153750000023,62.25114079964653,38.27575993871214,17.344178426177518,8.385559999999998,2008,4,MAM,False
2008-04-29,22.74093000000002,7.131680000000031,14.561876250000026,0.00059604644,0.0035762786400000005,2.753387943172859,4.169326350582846,3.45153125000002,54.09146889266063,23.58748474742499,21.68647399062724,15.609249999999989,2008,4,MAM,False
2008-04-30,22.46297500000003,13.71193500000004,17.15730937500003,0.00047683715,0.0028610229000000003,2.0185458068283397,2.6041867815942887,5.4303056250000274,47.817924043897,30.933258442044202,21.57252980376452,8.751039999999989,2008,4,MAM,False
2008-05-01,25.13711000000002,9.483852500000026,17.169961875000023,0.0,0.0,1.3926222182559875,2.26404171632778,7.525323125000025,56.567127660523816,30.71613786517539,24.508409044257384,15.653257499999995,2008,5,MAM,False
2008-05-02,27.12685500000002,11.263392500000023,19.383028750000026,0.00059604644,0.0035762786400000005,1.145749035949155,1.9816525410629606,8.376351875000015,54.79281549050518,26.108157937468484,26.355161952588674,15.863462499999997,2008,5,MAM,False
2008-05-03,23.992825000000025,17.392112500000025,19.967568750000027,0.004887580925,0.029325485550000002,1.627325606767903,1.8893976113420554,5.995149375000022,41.36187921679566,30.683083329155725,23.248832453594652,6.6007125,2008,5,MAM,False
2008-05-04,22.881370000000018,13.984092500000031,18.090814375000026,0.004172325080000001,0.02503395048,1.5576410881839045,1.9347318372994755,4.399973750000026,41.54651190171496,28.56177237286038,21.97084216751359,8.897277499999987,2008,5,MAM,False
2008-05-05,21.930505000000025,12.11953250000002,16.68593625000002,0.031828880690000005,0.19097328413999998,1.872845839012769,2.476913161177362,7.749647500000027,57.053691566496084,40.72586082818258,21.242508532735915,9.810972500000005,2008,5,MAM,False
2008-05-06,16.42897750000003,11.45229500000002,13.728707500000027,0.92136859485,5.5282115691,1.858867552240877,3.316160484197621,8.940698125000026,73.14200892637423,66.75632724096803,15.993029767644588,4.97668250000001,2008,5,MAM,True
2008-05-07,13.432552500000043,10.187980000000024,11.972414375000032,0.18870830415,1.1322498249000001,1.7604205771452583,3.5597598983335303,6.992225625000021,72.93063467825418,54.03499813351102,12.525672991413991,3.244572500000018,2008,5,MAM,True
