valid_time,precip_mm,precip_mm_scaled,tmean_c,tmax_mean_c,tmin_mean_c,rh_mean_percent,wind_avg,wet_days,year,month
2003-05-01,6.979703933485001,41.878223600910005,20.137302157258087,26.11648443548389,14.772635322580665,64.51827844668517,1.3419803321331212,6,2003,5
2003-06-01,1.162290578215,6.9737434692899996,25.09404993750002,30.916944750000024,19.66450725000002,57.98530570173955,1.278961866028543,1,2003,6
2003-07-01,1.801013963315,10.80608377989,26.593988588709703,32.53964580645164,21.478214274193572,51.60805965042645,1.4434887670877836,4,2003,7
2003-08-01,3.2873153834749997,19.72389230085,25.746722661290345,32.121944838709695,21.02048467741938,58.23951083991917,1.24611284238804,5,2003,8
2003-09-01,5.64682486678,33.88094920068,19.86075585416669,25.772557083333357,15.88155541666669,65.49679367205559,1.3047882679550762,4,2003,9
2003-10-01,15.128374061999999,90.770244372,16.62416048387099,21.736084516129054,13.276835080645183,72.1164048790851,1.6783393893634013,9,2003,10
2003-11-01,7.01326129785,42.079567787100004,11.786176812500026,15.694580166666693,9.276713000000022,84.5995494089427,1.1613464291499862,9,2003,11
2003-12-01,16.225576405695,97.35345843417,6.015277459677441,9.576521854838733,3.6073162096774403,82.78111758286146,1.3227665473831176,13,2003,12
2004-01-01,24.668335933935,148.01001560361,3.4024876209677646,7.935942661290343,0.3416819354838935,79.20484157067156,1.6301617472163497,14,2004,1
2004-02-01,2.743601804065,16.46161082439,5.94871040948278,11.86899896551726,1.8209776724138171,70.84343395399516,1.8916632902440678,6,2004,2
2004-03-01,8.879065552325,53.27439331395,9.068302701612927,13.931984919354862,5.612443790322604,75.59399881583252,1.7330148815159248,8,2004,3
2004-04-01,8.700251637120001,52.20150982272,13.334112375000023,17.899283333333358,9.61060908333336,71.81845880122354,1.717064878171407,9,2004,4
2004-05-01,6.722450251505,40.33470150903,16.734710645161314,21.903895161290347,11.774194919354862,66.0192379365062,1.6112343096864916,9,2004,5
2004-06-01,1.80006027109,10.800361626539999,23.74158502083336,29.023745166666686,18.602399833333358,57.50569036832371,1.4161484772968187,3,2004,6
2004-07-01,1.2854337535900002,7.71260252154,26.45956872983873,32.23996403225809,21.43632056451615,46.71997802042796,1.748089336819548,1,2004,7
2004-08-01,1.854658127625,11.12794876575,25.924731451612928,32.38261403225809,21.0442462903226,50.79659098080419,1.4043782708235562,2,2004,8
2004-09-01,2.76339054246,16.580343254760002,20.778074020833355,27.079294833333357,16.513740666666692,62.75661109164443,1.5279520360921481,4,2004,9
2004-10-01,6.779432277955,40.676593667729996,17.246223608870988,23.199896290322602,13.580650161290345,74.93702999928922,1.4093327961378868,6,2004,10
2004-11-01,6.96730621346,41.80383728076,10.26172816666669,15.831535500000024,6.805440833333356,72.98510890611028,1.4926730253418914,9,2004,11
2004-12-01,14.1613483112,84.96808986719999,7.895979677419377,11.712648064516152,5.004277419354861,84.04223442501653,1.2753253225718053,13,2004,12
2005-01-01,9.64236256396,57.85417538376,4.973399556451635,9.956852741935505,1.5586435483871204,75.34762324259671,1.4994132213579863,9,2005,1
2005-02-01,8.99291037594,53.957462255639996,4.566460290178594,9.113812053571454,1.3831641071428815,76.29478925205383,1.76995608712584,10,2005,2
